x,y,z,vx,vy,vz
36.118228912353516,6.14314603805542,-0.4782179892063141,27.864810943603516,-183.26614379882812,2.2455193996429443
36.352256774902344,4.2905683517456055,-0.45528528094291687,18.591217041015625,-184.57142639160156,2.299621820449829
36.492584228515625,2.427159070968628,-0.43204209208488464,9.274094581604004,-185.4152069091797,2.3169353008270264
36.53901672363281,0.5576205253601074,-0.40875011682510376,-0.06549770385026932,-185.7870330810547,2.3180789947509766
36.491310119628906,-1.313366413116455,-0.38525712490081787,-9.407100677490234,-185.70144653320312,2.340632438659668
36.34956741333008,-3.1810953617095947,-0.3617580533027649,-18.7454776763916,-185.12991333007812,2.3302807807922363
36.11391830444336,-5.040649890899658,-0.33826306462287903,-28.03377342224121,-184.0895538330078,2.3259778022766113
35.78510284423828,-6.887437343597412,-0.31487858295440674,-37.25894546508789,-182.60719299316406,2.3123178482055664
35.363887786865234,-8.717031478881836,-0.291838139295578,-46.37874221801758,-180.6630096435547,2.2669897079467773
34.85132598876953,-10.52477741241455,-0.2692875266075134,-55.39027404785156,-178.27247619628906,2.202484607696533
34.24855422973633,-12.306157112121582,-0.24735954403877258,-64.29810333251953,-175.4232177734375,2.159806251525879
33.55680847167969,-14.056682586669922,-0.22586876153945923,-73.04777526855469,-172.14418029785156,2.1058530807495117
32.852230072021484,-15.617687225341797,-0.20680461823940277,-80.84732818603516,-168.80563354492188,2.0505025386810303
31.995609283447266,-17.297412872314453,-0.18662136793136597,-89.23271942138672,-164.7117462158203,1.9708369970321655
31.05557632446289,-18.93390464782715,-0.16703908145427704,-97.40974426269531,-160.2151336669922,1.909013032913208
30.0344295501709,-20.52307891845703,-0.14819855988025665,-105.33747100830078,-155.3157501220703,1.8237224817276
28.93475914001465,-22.060894012451172,-0.13035406172275543,-113.01734161376953,-150.01153564453125,1.7209547758102417
27.75906753540039,-23.543262481689453,-0.11345614492893219,-120.41776275634766,-144.31689453125,1.6339638233184814
26.510456085205078,-24.966596603393555,-0.09761501103639603,-127.50406646728516,-138.28231811523438,1.507278561592102
25.191905975341797,-26.327394485473633,-0.08318940550088882,-134.2987060546875,-131.90762329101562,1.3533536195755005
23.806541442871094,-27.62236213684082,-0.07026290148496628,-140.76368713378906,-125.21873474121094,1.2056910991668701
22.357776641845703,-28.848289489746094,-0.05889299511909485,-146.89630126953125,-118.19136810302734,1.0664976835250854
20.849042892456055,-30.001983642578125,-0.04900124669075012,-152.66616821289062,-110.87187957763672,0.8924807906150818
19.28400230407715,-31.080427169799805,-0.0408473014831543,-158.06459045410156,-103.24915313720703,0.7253343462944031
17.666662216186523,-32.08097839355469,-0.03420175984501839,-163.0556640625,-95.40670776367188,0.5908955931663513
16.15439796447754,-32.92091751098633,-0.029391223564743996,-167.25436401367188,-88.05563354492188,0.45981791615486145
14.44837474822998,-33.76609802246094,-0.025478197261691093,-171.47824096679688,-79.75257873535156,0.30298513174057007
12.70192813873291,-34.526607513427734,-0.023486586287617683,-175.28587341308594,-71.24883270263672,0.09530619531869888
10.919319152832031,-35.20057678222656,-0.023494472727179527,-178.654052734375,-62.574806213378906,-0.09637923538684845
9.10490894317627,-35.78650665283203,-0.02547709085047245,-181.5989227294922,-53.759803771972656,-0.2960144281387329
7.263128280639648,-36.282962799072266,-0.029538672417402267,-184.09474182128906,-44.81277084350586,-0.5116285085678101
5.398500442504883,-36.68871307373047,-0.03595166653394699,-186.130126953125,-35.744537353515625,-0.749467134475708
3.5156896114349365,-37.00275421142578,-0.04468083381652832,-187.71595764160156,-26.605899810791016,-0.989624559879303
1.619094729423523,-37.224365234375,-0.05582395941019058,-188.85491943359375,-17.392745971679688,-1.2223023176193237
-0.2865999639034271,-37.352935791015625,-0.06926369667053223,-189.5260009765625,-8.133084297180176,-1.4610016345977783
-2.1967265605926514,-37.38824462890625,-0.08521892130374908,-189.7434539794922,1.1252750158309937,-1.7135895490646362
-4.106820106506348,-37.33025360107422,-0.10388489067554474,-189.50340270996094,10.380173683166504,-1.9812698364257812
-6.012092113494873,-37.179176330566406,-0.12502416968345642,-188.79811096191406,19.62214469909668,-2.2223901748657227
-7.736146926879883,-36.961124420166016,-0.14641623198986053,-187.75718688964844,27.99920654296875,-2.445777177810669
-9.619434356689453,-36.63317108154297,-0.17220637202262878,-186.1772003173828,37.11327362060547,-2.6813056468963623
-11.484582901000977,-36.2138557434082,-0.20047125220298767,-184.16319274902344,46.14628219604492,-2.9405577182769775
-13.327211380004883,-35.70412826538086,-0.2314263880252838,-181.6876678466797,55.06166458129883,-3.204017162322998
-15.14260482788086,-35.1052131652832,-0.26494112610816956,-178.76528930664062,63.853904724121094,-3.450709342956543
-16.926437377929688,-34.41864013671875,-0.30087989568710327,-175.42127990722656,72.46707153320312,-3.6889874935150146
-18.674489974975586,-33.64622116088867,-0.3393113315105438,-171.65267944335938,80.89854431152344,-3.9444544315338135
-20.38241958618164,-32.7899169921875,-0.3802577257156372,-167.46563720703125,89.11982727050781,-4.1790056228637695
-22.046173095703125,-31.851835250854492,-0.4234286844730377,-162.87896728515625,97.14630126953125,-4.4061150550842285
-23.661788940429688,-30.834186553955078,-0.4689673185348511,-157.91708374023438,104.90908813476562,-4.638199329376221
-25.225643157958984,-29.739534378051758,-0.5167121291160583,-152.59007263183594,112.43482971191406,-4.844813346862793
-26.73392105102539,-28.570446014404297,-0.5665590167045593,-146.88291931152344,119.68521118164062,-5.061626434326172
-28.18278694152832,-27.329927444458008,-0.6187387108802795,-140.7877197265625,126.62935638427734,-5.299837589263916
-29.44530487060547,-26.142772674560547,-0.668241560459137,-134.9669952392578,132.6650848388672,-5.506771087646484
-30.771089553833008,-24.774667739868164,-0.7248603701591492,-128.2696075439453,138.97499084472656,-5.733048439025879
-32.02778625488281,-23.3447265625,-0.7836601138114929,-121.2547607421875,144.93942260742188,-5.947193145751953
-33.21241760253906,-21.856475830078125,-0.8445861339569092,-113.95689392089844,150.55148315429688,-6.158689498901367
-34.32217788696289,-20.313684463500977,-0.9075198769569397,-106.39192199707031,155.77699279785156,-6.336795806884766
-35.35444259643555,-18.72010040283203,-0.9723883271217346,-98.58314514160156,160.63433837890625,-6.548799514770508
-36.30683517456055,-17.079627990722656,-1.0393571853637695,-90.51422119140625,165.09103393554688,-6.747742176055908
-37.17692947387695,-15.396342277526855,-1.1082463264465332,-82.25163269042969,169.11590576171875,-6.930403232574463
-37.96292495727539,-13.674688339233398,-1.17903470993042,-73.81440734863281,172.72389221191406,-7.128072261810303
-38.6631965637207,-11.91893482208252,-1.2516944408416748,-65.22261047363281,175.89215087890625,-7.300666809082031
-39.27605438232422,-10.133467674255371,-1.326042652130127,-56.46802520751953,178.61534118652344,-7.457301616668701
-39.80015182495117,-8.322871208190918,-1.401858925819397,-47.597618103027344,180.88710021972656,-7.606233596801758
-40.23435592651367,-6.491572856903076,-1.4792097806930542,-38.6151123046875,182.718505859375,-7.7605485916137695
-40.55025100708008,-4.812713146209717,-1.5507277250289917,-30.381662368774414,183.97232055664062,-7.861397743225098
-40.810306549072266,-2.9548351764678955,-1.6304861307144165,-21.26421546936035,184.9243621826172,-7.984322547912598
-40.97846603393555,-1.0893595218658447,-1.7114779949188232,-12.126253128051758,185.4639129638672,-8.093194007873535
-41.054447174072266,0.778889000415802,-1.7934821844100952,-2.964693784713745,185.48155212402344,-8.196247100830078
-41.038368225097656,2.645094871520996,-1.876579999923706,6.15163516998291,185.05792236328125,-8.307051658630371
-40.930667877197266,4.5046515464782715,-1.9607174396514893,15.233804702758789,184.16357421875,-8.403403282165527
-40.731666564941406,6.352960109710693,-2.045863389968872,24.26413345336914,182.8119354248047,-8.505826950073242
-40.44236373901367,8.185187339782715,-2.131932497024536,33.17471694946289,180.97454833984375,-8.59212875366211
-40.06374740600586,9.996663093566895,-2.2189126014709473,42.000553131103516,178.70269775390625,-8.672492980957031
-39.59675598144531,11.783082962036133,-2.3066563606262207,50.71196365356445,175.9903564453125,-8.738178253173828
-39.042720794677734,13.539939880371094,-2.394804000854492,59.29009246826172,172.8365936279297,-8.766558647155762
-38.403282165527344,15.26284408569336,-2.4833121299743652,67.6678237915039,169.2512664794922,-8.802007675170898
-37.68040466308594,16.94754409790039,-2.5721516609191895,75.86091613769531,165.24871826171875,-8.83322811126709
-36.952392578125,18.442428588867188,-2.653022050857544,83.14791107177734,161.25665283203125,-8.834887504577637
-36.07566833496094,20.042726516723633,-2.7419910430908203,90.9255142211914,156.48269653320312,-8.831761360168457
-35.12177658081055,21.592960357666016,-2.830833673477173,98.46446990966797,151.3256378173828,-8.815657615661621
-34.093284606933594,23.089338302612305,-2.919454336166382,105.74333953857422,145.7823028564453,-8.778897285461426
-32.99280548095703,24.528038024902344,-3.007718324661255,112.74625396728516,139.87818908691406,-8.734151840209961
-31.823368072509766,25.905534744262695,-3.095383405685425,119.45463562011719,133.6295928955078,-8.671884536743164
-30.58791732788086,27.218585968017578,-3.1824333667755127,125.84027862548828,127.07904052734375,-8.623056411743164
-29.28973960876465,28.464113235473633,-3.2690675258636475,131.90969848632812,120.21703338623047,-8.575387001037598
-27.932222366333008,29.638916015625,-3.3550634384155273,137.6273956298828,113.04090118408203,-8.492997169494629
-26.519018173217773,30.74001693725586,-3.4401299953460693,142.96749877929688,105.59212493896484,-8.405706405639648
-25.05394744873047,31.76485824584961,-3.5242979526519775,147.9157257080078,97.89408874511719,-8.304780006408691
-23.54094886779785,32.710968017578125,-3.6074588298797607,152.49171447753906,89.95803833007812,-8.207965850830078
-21.98382568359375,33.57605743408203,-3.689627170562744,156.67808532714844,81.80907440185547,-8.09722900390625
-20.533374786376953,34.290367126464844,-3.763284206390381,160.12457275390625,74.2037353515625,-7.991239070892334
-18.903247833251953,34.99480438232422,-3.8431556224823,163.53915405273438,65.6605453491211,-7.863126754760742
-17.24077606201172,35.612361907958984,-3.921686887741089,166.54591369628906,56.96018981933594,-7.73599910736084
-15.550272941589355,36.14167022705078,-3.9989147186279297,169.1119842529297,48.127601623535156,-7.60662841796875
-13.836095809936523,36.581382751464844,-4.074824333190918,171.24290466308594,39.18801498413086,-7.458829879760742
-12.102731704711914,36.93062210083008,-4.149311065673828,172.92469787597656,30.138586044311523,-7.330460548400879
-10.35460376739502,37.188140869140625,-4.222506999969482,174.15792846679688,20.995729446411133,-7.203983306884766
-8.596413612365723,37.35344314575195,-4.294373989105225,174.9333038330078,11.82622241973877,-7.065202236175537
-6.832731246948242,37.42605209350586,-4.364732265472412,175.24539184570312,2.59358286857605,-6.906783580780029
-5.068210601806641,37.40552520751953,-4.4334869384765625,175.09681701660156,-6.673655033111572,-6.750514030456543
-3.3074638843536377,37.291778564453125,-4.500709533691406,174.49745178222656,-15.913348197937012,-6.59464693069458
-1.5549921989440918,37.08522033691406,-4.56640100479126,173.45162963867188,-25.100147247314453,-6.4535088539123535
0.1846342533826828,36.786460876464844,-4.630537509918213,171.95669555664062,-34.21332931518555,-6.279362678527832
1.7512574195861816,36.43545150756836,-4.6872782707214355,170.2157745361328,-42.45336151123047,-6.118533134460449
3.4540064334869385,35.9626350402832,-4.74805212020874,167.86940002441406,-51.42829513549805,-5.947288513183594
5.130983829498291,35.39997100830078,-4.807156562805176,165.0841064453125,-60.29472732543945,-5.791247844696045
6.777487754821777,34.74868392944336,-4.864737510681152,161.83517456054688,-69.02245330810547,-5.642550468444824
8.389166831970215,34.0102653503418,-4.920766353607178,158.16539001464844,-77.58473205566406,-5.479154109954834
9.961777687072754,33.18663024902344,-4.975225925445557,154.0727081298828,-85.95250701904297,-5.330650806427002
11.491106986999512,32.279544830322266,-5.028195381164551,149.56558227539062,-94.13971710205078,-5.196272373199463
12.972952842712402,31.291242599487305,-5.079962730407715,144.66078186035156,-102.08409881591797,-5.081634998321533
14.403441429138184,30.224205017089844,-5.130478382110596,139.36273193359375,-109.78082275390625,-4.954636573791504
15.778727531433105,29.080968856811523,-5.1799116134643555,133.69288635253906,-117.2099838256836,-4.862915515899658
17.09503936767578,27.864299774169922,-5.2283430099487305,127.65930938720703,-124.35900115966797,-4.75132417678833
18.348730087280273,26.577177047729492,-5.275618076324463,121.25503540039062,-131.2097625732422,-4.634078025817871
19.536218643188477,25.222578048706055,-5.321770668029785,114.51332092285156,-137.75035095214844,-4.53761625289917
20.555469512939453,23.935468673706055,-5.362987995147705,108.10437774658203,-143.38009643554688,-4.467545032501221
21.60746955871582,22.461719512939453,-5.407768726348877,100.75717163085938,-149.23779296875,-4.422272205352783
22.583881378173828,20.93075942993164,-5.451944828033447,93.11109924316406,-154.7320098876953,-4.355322360992432
23.481952667236328,19.34641456604004,-5.495455265045166,85.19868469238281,-159.84678649902344,-4.282850742340088
24.298994064331055,17.712499618530273,-5.538311004638672,77.00981903076172,-164.57928466796875,-4.246759414672852
25.032325744628906,16.033037185668945,-5.581029415130615,68.59842681884766,-168.87403869628906,-4.2375898361206055
25.67987823486328,14.312543869018555,-5.623692512512207,59.97325897216797,-172.73788452148438,-4.246243476867676
26.239715576171875,12.55515193939209,-5.66662073135376,51.17427444458008,-176.20266723632812,-4.275858402252197
26.710002899169922,10.765114784240723,-5.709869861602783,42.19809341430664,-179.21046447753906,-4.322894096374512
27.089092254638672,8.947103500366211,-5.753683090209961,33.06283187866211,-181.7537841796875,-4.379648685455322
27.37560272216797,7.1058220863342285,-5.798303604125977,23.822528839111328,-183.82806396484375,-4.485562801361084
27.568578720092773,5.2458109855651855,-5.843911170959473,14.480894088745117,-185.47055053710938,-4.578003406524658
27.667112350463867,3.3719892501831055,-5.890466213226318,5.074158191680908,-186.57659912109375,-4.6735992431640625
27.67423439025879,1.6607882976531982,-5.933788299560547,-3.517573833465576,-187.17530822753906,-4.796177387237549
27.591135025024414,-0.2256273329257965,-5.982938289642334,-12.983598709106445,-187.3725128173828,-4.981192588806152
27.41271209716797,-2.111654758453369,-6.03382682800293,-22.45731544494629,-187.09658813476562,-5.123109817504883
27.138816833496094,-3.992406129837036,-6.08631706237793,-31.937210083007812,-186.3359375,-5.3053059577941895
26.769670486450195,-5.863215923309326,-6.140804767608643,-41.359962463378906,-185.1208953857422,-5.526143550872803
26.30600357055664,-7.719343662261963,-6.197601795196533,-50.70042419433594,-183.4211883544922,-5.752180576324463
25.748807907104492,-9.55599594116211,-6.256788730621338,-59.941986083984375,-181.25013732910156,-6.015120029449463
25.099138259887695,-11.368526458740234,-6.31880521774292,-69.05641174316406,-178.6208038330078,-6.298717021942139
24.358285903930664,-13.152117729187012,-6.38377046585083,-78.04578399658203,-175.50311279296875,-6.613306522369385
23.52755355834961,-14.902174949645996,-6.451993942260742,-86.89030456542969,-171.96295166015625,-6.934615135192871
22.608875274658203,-16.614219665527344,-6.52369499206543,-95.52337646484375,-167.964111328125,-7.29893159866333
21.60427474975586,-18.2838134765625,-6.598944664001465,-103.94317626953125,-163.5380401611328,-7.652749061584473
20.61832618713379,-19.761289596557617,-6.670595169067383,-111.40122985839844,-159.16123962402344,-8.004820823669434
19.456153869628906,-21.338157653808594,-6.753246307373047,-119.35657501220703,-153.93121337890625,-8.41098403930664
18.215208053588867,-22.860408782958984,-6.840094089508057,-127.044921875,-148.315185546875,-8.850719451904297
16.898244857788086,-24.324256896972656,-6.931590557098389,-134.43760681152344,-142.32919311523438,-9.315778732299805
15.508395195007324,-25.725971221923828,-7.027830123901367,-141.5205078125,-135.97601318359375,-9.808636665344238
14.048839569091797,-27.061920166015625,-7.129248142242432,-148.27877807617188,-129.27781677246094,-10.339964866638184
12.523005485534668,-28.328813552856445,-7.23613166809082,-154.68019104003906,-122.26432037353516,-10.893617630004883
10.934407234191895,-29.523405075073242,-7.348690032958984,-160.73257446289062,-114.92415618896484,-11.457063674926758
9.286913871765137,-30.642532348632812,-7.467092990875244,-166.39590454101562,-107.282958984375,-12.068880081176758
7.58408260345459,-31.68328285217285,-7.591915607452393,-171.7015838623047,-99.34156036376953,-12.741666793823242
5.8300909996032715,-32.64265823364258,-7.723597526550293,-176.57493591308594,-91.15988159179688,-13.41518783569336
4.02908182144165,-33.51838684082031,-7.862297058105469,-181.0269012451172,-82.71475982666016,-14.137713432312012
2.185312032699585,-34.30805969238281,-8.00843334197998,-185.06381225585938,-74.06778717041016,-14.883500099182129
0.47564589977264404,-34.94941329956055,-8.147845268249512,-188.3605194091797,-66.01477813720703,-15.580033302307129
-1.4376565217971802,-35.56901931762695,-8.308749198913574,-191.53228759765625,-57.00929260253906,-16.371118545532227
-3.3805413246154785,-36.0971565246582,-8.477739334106445,-194.24395751953125,-47.8461799621582,-17.187685012817383
-5.348487377166748,-36.532230377197266,-8.655187606811523,-196.49697875976562,-38.53540802001953,-18.054990768432617
-7.336735725402832,-36.87299728393555,-8.841569900512695,-198.28179931640625,-29.117971420288086,-18.971080780029297
-9.340554237365723,-37.118404388427734,-9.037247657775879,-199.58314514160156,-19.596221923828125,-19.89388656616211
-11.354928016662598,-37.26731491088867,-9.242284774780273,-200.3870086669922,-9.977548599243164,-20.83547592163086
-13.375117301940918,-37.319149017333984,-9.457016944885254,-200.71665954589844,-0.3094485402107239,-21.81589698791504
-15.39598560333252,-37.27352523803711,-9.681625366210938,-200.525390625,9.38109016418457,-22.79392433166504
-17.41234588623047,-37.130218505859375,-9.916210174560547,-199.8338165283203,19.080114364624023,-23.79109764099121
-19.41901206970215,-36.88935089111328,-10.160870552062988,-198.60255432128906,28.748321533203125,-24.788875579833984
-21.41090965270996,-36.55141830444336,-10.415443420410156,-196.89370727539062,38.35395812988281,-25.776573181152344
-23.383037567138672,-36.11714553833008,-10.680267333984375,-194.67591857910156,47.88079833984375,-26.814971923828125
-25.15446662902832,-35.6395378112793,-10.930068969726562,-192.22320556640625,56.44554901123047,-27.75447654724121
-27.07472801208496,-35.02394485473633,-11.214788436889648,-189.0359344482422,65.78079223632812,-28.793170928955078
-28.960390090942383,-34.315101623535156,-11.509993553161621,-185.35647583007812,74.96189880371094,-29.83637809753418
-30.80654525756836,-33.51472473144531,-11.81570053100586,-181.19955444335938,83.95367431640625,-30.864395141601562
-32.608367919921875,-32.62480163574219,-12.131498336791992,-176.54852294921875,92.75376892089844,-31.849918365478516
-34.36088180541992,-31.6473331451416,-12.457245826721191,-171.42054748535156,101.31562805175781,-32.84067153930664
-36.0595703125,-30.58485221862793,-12.792859077453613,-165.85113525390625,109.63863372802734,-33.80674362182617
-37.699928283691406,-29.440107345581055,-13.138010025024414,-159.84384155273438,117.65062713623047,-34.731101989746094
-39.277626037597656,-28.216211318969727,-13.492281913757324,-153.4067840576172,125.3531494140625,-35.634925842285156
-40.788631439208984,-26.91641616821289,-13.855674743652344,-146.60580444335938,132.70687866210938,-36.52640151977539
-42.229183197021484,-25.544370651245117,-14.227910041809082,-139.41500854492188,139.7117156982422,-37.39173889160156
-43.595497131347656,-24.103809356689453,-14.608733177185059,-131.8710174560547,146.3115997314453,-38.234519958496094
-44.88413619995117,-22.59872817993164,-14.997770309448242,-123.99546813964844,152.5309295654297,-39.026214599609375
-45.985450744628906,-21.177799224853516,-15.358302116394043,-116.54412078857422,157.814208984375,-39.72895431518555
-47.11701965332031,-19.561059951782227,-15.762086868286133,-108.14006805419922,163.18870544433594,-40.45904541015625
-48.162513732910156,-17.89252471923828,-16.173044204711914,-99.46142578125,168.1002197265625,-41.15653991699219
-49.119773864746094,-16.176837921142578,-16.591167449951172,-90.60560607910156,172.54002380371094,-41.86757278442383
-49.98685073852539,-14.418807029724121,-17.016223907470703,-81.56270599365234,176.5146484375,-42.556175231933594
-50.762142181396484,-12.6231689453125,-17.44817543029785,-72.39259338378906,179.99176025390625,-43.22273635864258
-51.44447708129883,-10.795095443725586,-17.886655807495117,-63.096187591552734,182.97134399414062,-43.854488372802734
-52.032676696777344,-8.939492225646973,-18.331375122070312,-53.70853805541992,185.44992065429688,-44.44478225708008
-52.52613067626953,-7.061582088470459,-18.78188705444336,-44.285438537597656,187.41912841796875,-45.015560150146484
-52.92485046386719,-5.1662116050720215,-19.237958908081055,-34.89649200439453,188.90774536132812,-45.56253433227539
-53.228973388671875,-3.258286952972412,-19.6993408203125,-25.512340545654297,189.9190673828125,-46.06631088256836
-53.43888854980469,-1.3425018787384033,-20.165664672851562,-16.18082046508789,190.4586639404297,-46.538230895996094
-53.55532455444336,0.576219379901886,-20.63653564453125,-6.964724063873291,190.51727294921875,-46.96698760986328
-53.58103561401367,2.31921124458313,-21.068208694458008,1.3354458808898926,190.1882781982422,-47.333988189697266
-53.521968841552734,4.231085300445557,-21.546737670898438,10.37335205078125,189.41929626464844,-47.69357681274414
-53.37273025512695,6.132990837097168,-22.028785705566406,19.23112678527832,188.22476196289062,-48.02735900878906
-53.135108947753906,8.020902633666992,-22.513811111450195,27.934825897216797,186.6367950439453,-48.286582946777344
-52.81060791015625,9.890918731689453,-23.00132942199707,36.47838592529297,184.67825317382812,-48.53303527832031
-52.400943756103516,11.739423751831055,-23.49110984802246,44.854515075683594,182.36309814453125,-48.72355651855469
-51.90805435180664,13.562886238098145,-23.982498168945312,52.99352264404297,179.70851135253906,-48.85660934448242
-51.33419418334961,15.357847213745117,-24.47507667541504,60.93137741088867,176.70382690429688,-48.958099365234375
-50.68144226074219,17.121017456054688,-24.96855926513672,68.6544189453125,173.39244079589844,-49.035125732421875
-49.95220947265625,18.849449157714844,-25.462383270263672,76.13211059570312,169.80821228027344,-49.03221130371094
-49.148704528808594,20.540376663208008,-25.955921173095703,83.40172576904297,165.96697998046875,-48.96683883666992
-48.27313232421875,22.191194534301758,-26.448516845703125,90.42510223388672,161.82382202148438,-48.848297119140625
-47.32819366455078,23.798988342285156,-26.93972396850586,97.19498443603516,157.43643188476562,-48.696903228759766
-46.41094207763672,25.2213134765625,-27.384857177734375,103.15113830566406,153.24612426757812,-48.532894134521484
-45.34013748168945,26.740554809570312,-27.8725528717041,109.45286560058594,148.42807006835938,-48.309513092041016
-44.20720291137695,28.21038055419922,-28.357812881469727,115.49105072021484,143.4275665283203,-48.051048278808594
-43.014739990234375,29.628612518310547,-28.84002113342285,121.28315734863281,138.1967315673828,-47.7142448425293
-41.765167236328125,30.993261337280273,-29.318706512451172,126.8336410522461,132.79006958007812,-47.34572219848633
-40.460914611816406,32.302730560302734,-29.793428421020508,132.14495849609375,127.22614288330078,-46.92589569091797
