x,y,z,vx,vy,vz
1.4591646194458008,0.7963430881500244,-0.4633966088294983,7.523378372192383,-273.1202392578125,39.55879592895508
0.5618510842323303,-1.8301143646240234,0.3046585023403168,-160.90443420410156,-197.26217651367188,74.6200942993164
-1.0933173894882202,-3.047379970550537,0.6337756514549255,-152.6670379638672,-53.919708251953125,-8.063237190246582
-2.3613336086273193,-3.0402143001556396,0.2407102733850479,-94.25988006591797,51.96892166137695,-62.71369934082031
-2.890310287475586,-2.0661399364471436,-0.4012508690357208,-5.994984149932861,137.8106231689453,-50.773765563964844
-2.3856797218322754,-0.3735935091972351,-0.5594117641448975,112.53836059570312,189.89955139160156,25.218454360961914
-0.42829200625419617,1.3511371612548828,0.0980534702539444,268.5877685546875,107.45307159423828,86.04203033447266
2.0683350563049316,1.5147216320037842,0.574735164642334,199.23509216308594,-48.97948455810547,2.658017158508301
3.459928274154663,0.7154631614685059,0.25528624653816223,76.26465606689453,-100.29523468017578,-57.5262451171875
3.596065044403076,-0.3591858148574829,-0.35015326738357544,-49.030120849609375,-106.56082916259766,-49.83697509765625
2.4661335945129395,-1.291555404663086,-0.5652498602867126,-176.00442504882812,-69.83445739746094,13.713526725769043
0.11034484207630157,-1.4737483263015747,-0.020250819623470306,-277.4791564941406,59.88960266113281,84.0887451171875
-2.1794075965881348,-0.002322858665138483,0.49429038166999817,-148.23699951171875,186.52293395996094,3.387498378753662
-2.929595708847046,1.591026782989502,0.20941132307052612,-22.659404754638672,152.37225341796875,-56.71929168701172
-2.630002498626709,2.755067825317383,-0.3739981949329376,76.8205795288086,75.07351684570312,-45.316200256347656
-1.4841604232788086,3.032886266708374,-0.5421478152275085,145.786376953125,-24.355884552001953,14.638998031616211
0.18085359036922455,2.1222786903381348,-0.07932993024587631,173.18418884277344,-166.9165802001953,70.39055633544922
1.4129116535186768,-0.33299702405929565,0.41102829575538635,35.6605110168457,-280.4895324707031,1.9996826648712158
1.0687007904052734,-2.6441922187805176,0.026370849460363388,-80.79251098632812,-166.3950653076172,-60.438323974609375
0.06372003257274628,-3.658475399017334,-0.4693342447280884,-109.92194366455078,-37.28511428833008,-28.932052612304688
-1.0134975910186768,-3.4257242679595947,-0.48744022846221924,-97.92899322509766,83.71421813964844,26.228437423706055
-1.7492402791976929,-1.964143991470337,0.0069834766909480095,-36.52033996582031,206.564453125,62.7050895690918
-1.3942463397979736,0.5751540064811707,0.3809739649295807,127.15103149414062,264.92596435546875,-8.926000595092773
0.39489227533340454,2.4553771018981934,-0.1222723126411438,188.44223022460938,101.1483154296875,-66.18790435791016
2.022012948989868,2.811372995376587,-0.5633440017700195,128.2982635498047,-21.229143142700195,-14.906898498535156
2.890343189239502,2.1566572189331055,-0.41743525862693787,39.973609924316406,-104.53744506835938,41.751129150390625
2.7900872230529785,0.9377211928367615,0.08993347734212875,-66.91919708251953,-157.34767150878906,58.3629035949707
1.372351884841919,-0.7254390716552734,0.40280744433403015,-220.49545288085938,-154.29708862304688,-10.548714637756348
-1.314628005027771,-1.4649324417114258,-0.17138026654720306,-256.9149169921875,21.31897735595703,-77.92616271972656
-3.264518976211548,-0.7607525587081909,-0.6405255198478699,-128.90042114257812,99.67170715332031,-9.781423568725586
-3.931959629058838,0.32744449377059937,-0.40557125210762024,-4.39615535736084,109.34255981445312,51.430145263671875
